Co_Ref,total_interactions,cc_call_ratio,low_engagement,total_emails,tenure_bucket,Band,Anchor_Group,Payment_Method,Payment_Timeframe,Renewal_Year,Sustainability_Score,Total_Renewal_Score_New,Auto_Renewal_Score,Anchoring_Score,Tenure_Scores,churn,negative_calls,complaint_calls,cancel_intent_calls,switching_intent_calls,cc_complaint_calls,cc_financial_stress_calls,cc_pricing_issue_calls,cc_platform_issue_calls,cc_support_dissatisfaction_calls,email_complaints,email_negative_exp,email_financial_issue,email_price_issue,low_payment_intent_count,email_interactions
vh3059,3.0,0.0,0,3.0,TB_3-5,band d,2,bacs,-24.0,2026,9.5,44.5,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0
zo3451,2.0,0.0,0,2.0,TB_0-1,band e,4 to 9,card,1.0,2025,9.5,45.0,9,9.5,8.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
zy0747,2.0,0.0,0,2.0,TB_10+,band e,1,card,-11.0,2025,9.5,45.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
ml1760,1.0,0.0,0,1.0,TB_0-1,band d,1,card,-6.0,2026,9.0,42.5,8,9.0,7.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0
ub4524,3.0,0.0,0,3.0,TB_0-1,band e,4 to 9,card,-16.0,2025,8.0,39.5,9,7.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0
pm4324,1.0,0.0,0,1.0,TB_1-3,band e,1,card,-9.0,2025,8.0,43.0,9,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
bx8961,3.0,0.0,0,3.0,TB_1-3,band c1,1,bacs,2.0,2026,8.0,42.0,9,8.5,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0
oz7001,1.0,0.0,0,1.0,TB_10+,band c1,1,bacs,-44.0,2026,9.5,44.5,8,8.5,9.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be0339,1.0,0.0,0,1.0,TB_0-1,band c1,1,card,1.0,2026,9.5,43.5,9,8.5,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0
pq0583,1.0,0.0,0,1.0,TB_0-1,band c1,1,card,-8.0,2026,9.0,42.0,8,8.5,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
uo0321,1.0,0.0,0,1.0,TB_0-1,band c1,1,bacs,-1.0,2026,9.0,42.0,8,8.5,7.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0
sf5688,2.0,0.0,0,2.0,TB_1-3,band c1,3,card,15.0,2026,9.5,45.0,9,9.5,8.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0
wd0134,2.0,0.0,0,2.0,TB_3-5,band c1,1,bacs,-4.0,2026,9.0,43.0,8,8.5,8.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0
xw5798,4.0,0.0,0,4.0,TB_3-5,band c1,4 to 9,card,-19.0,2026,9.5,44.5,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,7.0
rs9150,2.0,0.0,0,2.0,TB_0-1,band c1,1,card,13.0,2026,8.0,42.0,9,8.5,7.5,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0
ep7287,0.0,0.0,1,0.0,TB_1-3,band c1,2,card,-23.0,2026,9.5,43.0,8,9.0,8.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
az2668,3.0,0.0,0,2.0,TB_1-3,band c1,1,card,1.0,2026,9.0,42.5,8,8.5,8.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
xn1407,2.0,0.0,0,2.0,TB_3-5,band c1,2,bacs,-51.0,2025,8.0,42.0,8,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0
kr7764,2.0,0.0,0,2.0,TB_10+,band c1,4 to 9,bacs,-41.0,2025,8.0,44.0,8,9.5,9.5,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0
ow6760,4.0,0.0,0,4.0,TB_1-3,band c1,1,card,-9.0,2026,9.5,43.0,8,8.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0
rv8179,2.0,0.0,0,2.0,TB_0-1,band c1,1,bacs,-3.0,2025,8.0,41.5,8,8.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
jt5418,5.0,0.5,0,2.0,TB_10+,band c1,4 to 9,card,-10.0,2025,9.5,46.5,9,9.5,9.5,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
rt2745,2.0,0.0,0,2.0,TB_5-10,band c1,2,card,-21.0,2025,8.0,44.5,9,9.0,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
ft3233,2.0,0.0,0,2.0,TB_0-1,band c2,2,card,20.0,2025,9.0,44.0,9,9.0,8.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0
kd6037,4.0,0.2,0,2.0,TB_5-10,band c1,10+,bacs,-50.0,2025,9.5,45.5,8,9.5,9.5,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0
vh2449,2.0,0.0,0,2.0,TB_1-3,band e,1,bacs,-4.0,2026,9.5,43.0,8,8.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
oz1625,2.0,0.0,0,2.0,TB_0-1,band c2,2,card,-8.0,2025,9.0,44.0,9,9.0,8.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0
jr3048,1.0,0.0,0,1.0,TB_1-3,band c2,1,bacs,8.0,2025,9.0,44.0,9,8.5,8.5,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
sf6024,1.0,0.0,0,1.0,TB_1-3,band e,2,card,-11.0,2026,8.0,43.5,9,9.0,8.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
fr9294,2.0,0.0,0,2.0,TB_3-5,band c2,2,bacs,11.0,2026,8.0,43.0,8,9.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
lg9222,1.0,0.0,0,1.0,TB_1-3,band e,2,card,1.0,2025,9.0,45.0,9,9.5,8.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
ii9535,3.0,0.0,0,2.0,TB_0-1,band c2,1,card,-16.0,2026,9.0,43.0,9,8.5,7.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0
gz6753,1.0,0.0,0,1.0,TB_1-3,band c2,2,card,17.0,2025,8.0,40.0,9,7.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
tv8797,4.0,0.0,0,4.0,TB_3-5,band d,2,bacs,-5.0,2026,8.0,43.0,8,9.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0
dq6546,1.0,0.0,0,1.0,TB_10+,band c1,2,bacs,-35.0,2025,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
sy7638,6.0,0.4285714285714285,0,2.0,TB_5-10,band c2,2,bacs,-26.0,2025,9.0,45.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
ih0973,1.0,0.0,0,1.0,TB_10+,band e,2,card,-13.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
nz6493,2.0,0.0,0,2.0,TB_5-10,band d,2,bacs,-53.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
sk7267,3.0,0.25,0,2.0,TB_10+,band e,2,bacs,-58.0,2025,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
wg3827,1.0,0.0,0,1.0,TB_1-3,band c1,2,card,3.0,2025,9.5,44.5,9,9.5,8.5,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
ww2913,2.0,0.0,0,2.0,TB_5-10,band c1,2,bacs,-56.0,2025,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
az3103,1.0,0.0,0,1.0,TB_0-1,band e,2,bacs,-47.0,2025,9.5,44.0,8,9.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
hv3671,2.0,0.0,0,2.0,TB_1-3,band d,2,card,-2.0,2025,9.5,45.5,9,9.5,8.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
kj2804,4.0,0.2,0,2.0,TB_10+,band d,2,bacs,-19.0,2025,9.0,45.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
vd5656,1.0,0.0,0,1.0,TB_0-1,band c2,2,bacs,-79.0,2025,9.5,44.0,8,9.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
cg3027,2.0,0.0,0,2.0,TB_3-5,band c1,2,card,-2.0,2025,9.5,46.0,9,9.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0
hm7832,7.0,0.25,0,4.0,TB_10+,band d,2,bacs,-11.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
qe4995,1.0,0.0,0,1.0,TB_3-5,band c2,2,bacs,23.0,2025,9.5,45.0,8,9.5,9.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
km6618,4.0,0.4,0,2.0,TB_10+,band e,2,bacs,-5.0,2025,9.5,45.5,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
mp6911,3.0,0.25,0,2.0,TB_10+,band d,2,card,-3.0,2025,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
tn1938,1.0,0.0,0,1.0,TB_5-10,band d,2,card,-1.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0
gf1444,3.0,0.25,0,2.0,TB_10+,band d,2,card,-4.0,2025,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0
wf7634,2.0,0.0,0,2.0,TB_5-10,band d,2,card,-9.0,2025,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
xr0829,3.0,0.0,0,3.0,TB_5-10,band e,2,card,-13.0,2025,9.5,45.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
od1193,2.0,0.0,0,2.0,TB_5-10,band e,2,bacs,-4.0,2025,9.5,45.5,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hp2911,5.0,0.5,0,2.0,TB_3-5,band d,2,card,-4.0,2025,8.0,44.5,9,9.5,9.0,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
ni2977,1.0,0.0,0,1.0,TB_10+,band c2,2,bacs,-9.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
vl3454,1.0,0.0,0,1.0,TB_5-10,band c1,2,card,7.0,2025,9.5,44.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0
bt7952,1.0,0.0,0,1.0,TB_5-10,band c1,2,bacs,-4.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
ok3191,2.0,0.0,0,2.0,TB_10+,band c2,2,card,3.0,2025,9.5,44.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
th0657,2.0,0.0,0,2.0,TB_5-10,band d,2,bacs,-56.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
qi1785,1.0,0.0,0,1.0,TB_5-10,band c2,2,bacs,-31.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
no2727,3.0,0.5,0,1.0,TB_10+,band d,2,bacs,-11.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
uc3566,4.0,0.0,0,4.0,TB_10+,band d,2,bacs,-13.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0
pe6598,2.0,0.0,0,2.0,TB_10+,band e,2,bacs,-4.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
de1664,3.0,0.25,0,2.0,TB_10+,band c2,2,card,-16.0,2025,9.5,45.5,9,8.5,9.5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
ds0045,1.0,0.0,0,1.0,TB_10+,band c1,2,card,-11.0,2025,8.0,44.0,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
gv1680,1.0,0.0,0,1.0,TB_10+,band c2,2,card,-13.0,2025,8.0,43.0,9,8.5,9.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,4.0
lx3868,1.0,0.0,0,1.0,TB_5-10,band c1,2,bacs,-43.0,2025,8.0,42.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
mg5020,1.0,0.0,0,1.0,TB_10+,band e,2,card,-13.0,2025,8.0,42.0,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
cm9947,1.0,0.0,0,1.0,TB_10+,band e,2,bacs,11.0,2025,9.0,43.0,8,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
jt0045,2.0,0.3333333333333333,0,1.0,TB_10+,band c1,2,card,-1.0,2025,8.0,44.0,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
sk7869,3.0,0.25,0,2.0,TB_10+,band c1,2,bacs,-40.0,2025,9.5,43.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
cc8802,3.0,0.25,0,2.0,TB_5-10,band c1,2,bacs,-24.0,2025,8.0,42.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
oc9234,4.0,0.0,0,4.0,TB_10+,band c1,2,bacs,-2.0,2025,8.0,42.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
wb3353,1.0,0.0,0,1.0,TB_10+,band d,2,card,-16.0,2025,9.5,45.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
yg1704,1.0,0.0,0,1.0,TB_10+,band c1,2,card,-28.0,2025,9.0,45.0,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0
hj8798,4.0,0.0,0,4.0,TB_10+,band d,2,bacs,-6.0,2025,9.5,43.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0
ra2438,2.0,0.0,0,2.0,TB_10+,band c1,2,bacs,-22.0,2025,9.0,44.0,8,8.5,9.5,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0
mj2859,2.0,0.0,0,2.0,TB_10+,band d,2,bacs,4.0,2025,8.0,42.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
kr4418,4.0,0.2,0,3.0,TB_10+,band c1,2,bacs,-11.0,2026,9.0,44.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,5.0
ek4323,1.0,0.0,0,1.0,TB_10+,band c2,2,bacs,-22.0,2026,9.0,43.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
cp1428,0.0,0.0,1,0.0,TB_5-10,band e,2,bacs,-33.0,2026,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ko2153,1.0,0.0,0,1.0,TB_10+,band c2,2,card,-58.0,2026,9.5,45.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
hl7359,2.0,0.0,0,2.0,TB_3-5,band e,2,bacs,-46.0,2025,8.0,40.5,8,8.5,9.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ev4195,3.0,0.0,0,3.0,TB_1-3,band c1,2,card,17.0,2025,8.0,43.0,9,8.5,8.5,0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0
gd3482,4.0,0.0,0,4.0,TB_5-10,band c1,2,bacs,5.0,2025,8.0,42.0,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0
cq9290,3.0,0.25,0,2.0,TB_1-3,band c1,2,bacs,-33.0,2025,8.0,42.0,8,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
vf5970,2.0,0.0,0,2.0,TB_1-3,band c2,2,bacs,-11.0,2025,8.0,42.0,8,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
hr2141,3.0,0.25,0,2.0,TB_3-5,band d,2,bacs,-15.0,2025,8.0,42.5,8,8.5,9.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
gd1855,3.0,0.25,0,2.0,TB_5-10,band c2,2,bacs,-36.0,2025,9.5,43.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
ws1282,1.0,0.0,0,1.0,TB_3-5,band c1,2,card,23.0,2025,8.0,43.5,9,8.5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
vl3364,6.0,0.5714285714285714,0,2.0,TB_1-3,band d,2,bacs,-37.0,2025,9.0,43.0,8,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
vw5720,2.0,0.0,0,2.0,TB_5-10,band c1,2,bacs,-56.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
xy9433,5.0,0.3333333333333333,0,2.0,TB_5-10,band c1,2,bacs,-22.0,2025,9.0,44.0,8,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
dn3760,1.0,0.0,0,1.0,TB_1-3,band c2,2,card,-6.0,2025,8.0,43.0,9,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
xc9115,1.0,0.0,0,1.0,TB_1-3,band c2,2,bacs,-67.0,2025,9.5,43.5,8,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
yd8282,2.0,0.0,0,2.0,TB_5-10,band d,2,bacs,-56.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
fs5597,1.0,0.0,0,1.0,TB_10+,band d,2,bacs,-19.0,2025,8.0,43.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
kj3397,4.0,0.4,0,2.0,TB_10+,band d,2,card,-3.0,2025,8.0,44.0,9,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
gw9906,5.0,0.1666666666666666,0,4.0,TB_5-10,band e,2,bacs,-31.0,2025,9.0,44.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0
ir2548,1.0,0.0,0,1.0,TB_5-10,band d,2,bacs,-7.0,2025,8.0,43.0,8,8.5,9.5,0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
dj9254,4.0,0.0,0,4.0,TB_10+,band d,2,bacs,-7.0,2025,9.0,43.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0
fw5032,1.0,0.0,0,1.0,TB_10+,band d,2,bacs,-77.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
lk1431,3.0,0.25,0,2.0,TB_10+,band e,2,bacs,-22.0,2025,8.0,42.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
br1298,2.0,0.0,0,2.0,TB_5-10,band c1,2,bacs,3.0,2025,9.5,44.5,8,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
db0240,3.0,0.25,0,2.0,TB_10+,band d,2,bacs,-6.0,2025,8.0,43.0,8,8.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
fc0299,2.0,0.0,0,1.0,TB_3-5,band d,2,bacs,54.0,2025,9.0,42.5,8,8.5,9.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
qr4326,2.0,0.0,0,2.0,TB_5-10,band c1,2,bacs,-21.0,2025,9.5,45.5,9,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
fg8791,2.0,0.0,0,2.0,TB_1-3,band c2,2,card,-67.0,2025,9.5,44.5,9,8.5,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
al2733,2.0,0.0,0,2.0,TB_0-1,band c1,2,card,-5.0,2025,8.0,42.5,9,8.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
dp8526,2.0,0.0,0,2.0,TB_10+,band c2,2,bacs,13.0,2025,8.0,43.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0
